code|text
291361002|Intentional aminophylline poisoning (disorder)
291363004|Accidental theophylline poisoning (disorder)
291364005|Intentional theophylline poisoning (disorder)
291371000119100|Spontaneous hemorrhage of subarachnoid space from intracranial artery (disorder)
291378006|Accidental hair treatment poisoning (disorder)
291379003|Intentional hair treatment poisoning (disorder)
291382008|Accidental allopurinol poisoning (disorder)
291383003|Intentional allopurinol poisoning (disorder)
291385005|Accidental colchicine poisoning (disorder)
291386006|Intentional colchicine poisoning (disorder)
291388007|Accidental probenecid poisoning (disorder)
291389004|Intentional probenecid poisoning (disorder)
29139005|Gustatory hallucinations (finding)
291392000|Intentional gold salt poisoning (disorder)
291395003|Intentional antirheumatic poisoning (disorder)
291398001|Accidental prostaglandin poisoning (disorder)
291399009|Intentional prostaglandin poisoning (disorder)
291401000119102|Spontaneous hemorrhage of subarachnoid space from left middle cerebral artery (disorder)
291402005|Accidental naloxone poisoning (disorder)
291403000|Intentional naloxone poisoning (disorder)
291405007|Accidental levallorphan poisoning (disorder)
291406008|Intentional levallorphan poisoning (disorder)
291408009|Accidental nalorphine poisoning (disorder)
291409001|Intentional nalorphine poisoning (disorder)
291411000119104|Spontaneous hemorrhage of subarachnoid space from left posterior communicating artery (disorder)
291421000119106|Non-traumatic hemorrhage of subarachnoid space from left vertebral artery (disorder)
291423004|Accidental flucytosine poisoning (disorder)
291424005|Intentional flucytosine poisoning (disorder)
291426007|Accidental griseofulvin poisoning (disorder)
291427003|Intentional griseofulvin poisoning (disorder)
291429000|Accidental amphotericin B poisoning (disorder)
291430005|Intentional amphotericin B poisoning (disorder)
291432002|Accidental nystatin poisoning (disorder)
291433007|Intentional nystatin poisoning (disorder)
291435000|Accidental trichomycin poisoning (disorder)
291436004|Intentional trichomycin poisoning (disorder)
291438003|Accidental idoxuridine poisoning (disorder)
291439006|Intentional idoxuridine poisoning (disorder)
291441007|Accidental pyrimethamine poisoning (disorder)
291442000|Intentional pyrimethamine poisoning (disorder)
291444004|Accidental chloroquine poisoning (disorder)
291445003|Intentional chloroquine poisoning (disorder)
291447006|Accidental primaquine poisoning (disorder)
291448001|Intentional primaquine poisoning (disorder)
291450009|Accidental quinine poisoning (disorder)
29145002|Schwartz-Jampel syndrome (disorder)
291452001|Intentional quinine poisoning (disorder)
291454000|Mefloquine poisoning (disorder)
291455004|Accidental mefloquine poisoning (disorder)
291456003|Intentional mefloquine poisoning (disorder)
291458002|Accidental proguanil poisoning (disorder)
291459005|Intentional proguanil poisoning (disorder)
291461001|Accidental cycloguanil poisoning (disorder)
291462008|Intentional cycloguanil poisoning (disorder)
291467002|Accidental thiabendazole poisoning (disorder)
291468007|Intentional thiabendazole poisoning (disorder)
291470003|Accidental hexylresorcinol poisoning (disorder)
29147005|Mucocutaneous candidiasis (disorder)
291471000119107|Spontaneous hemorrhage of subarachnoid space from right middle cerebral artery (disorder)
291471004|Intentional hexylresorcinol poisoning (disorder)
291474007|Accidental kanamycin poisoning (disorder)
291475008|Intentional kanamycin poisoning (disorder)
291477000|Accidental streptomycin poisoning (disorder)
291478005|Intentional streptomycin poisoning (disorder)
291480004|Gentamicin poisoning (disorder)
291481000|Accidental gentamicin poisoning (disorder)
291481000119105|Spontaneous hemorrhage of subarachnoid space from right posterior communicating artery (disorder)
291482007|Intentional gentamicin poisoning (disorder)
291484008|Tobramycin poisoning (disorder)
291485009|Accidental tobramycin poisoning (disorder)
291486005|Intentional tobramycin poisoning (disorder)
291488006|Netilmicin poisoning (disorder)
291489003|Accidental netilmicin poisoning (disorder)
291490007|Intentional netilmicin poisoning (disorder)
291491000119108|Non-traumatic hemorrhage of subarachnoid space from right vertebral artery (disorder)
291492004|Accidental erythromycin poisoning (disorder)
291493009|Intentional erythromycin poisoning (disorder)
291495002|Azithromycin poisoning (disorder)
291496001|Accidental azithromycin poisoning (disorder)
291497005|Intentional azithromycin poisoning (disorder)
291499008|Clarithromycin poisoning (disorder)
291500004|Accidental clarithromycin poisoning (disorder)
291501000|Intentional clarithromycin poisoning (disorder)
291503002|Accidental oleandomycin poisoning (disorder)
291504008|Intentional oleandomycin poisoning (disorder)
291506005|Accidental spiramycin poisoning (disorder)
291507001|Intentional spiramycin poisoning (disorder)
291511000119103|Spontaneous hemorrhage of deep cerebral hemisphere (disorder)
291514004|Spectinomycin poisoning (disorder)
291515003|Accidental spectinomycin poisoning (disorder)
291516002|Intentional spectinomycin poisoning (disorder)
291518001|Vancomycin poisoning (disorder)
291519009|Accidental vancomycin poisoning (disorder)
291520003|Intentional vancomycin poisoning (disorder)
291521000119105|Spontaneous hemorrhage of cortical intracerebral hemisphere (disorder)
291522006|Trimethoprim poisoning (disorder)
291523001|Accidental trimethoprim poisoning (disorder)
291524007|Intentional trimethoprim poisoning (disorder)
291526009|Accidental nitrofuran derivative poisoning (disorder)
291527000|Intentional nitrofuran derivative poisoning (disorder)
291529002|Fusidic acid poisoning (disorder)
291530007|Accidental fusidic acid poisoning (disorder)
291531000119108|Spontaneous hemorrhage of cerebral hemisphere (disorder)
291531006|Intentional fusidic acid poisoning (disorder)
291537005|Accidental ampicillin poisoning (disorder)
291538000|Intentional ampicillin poisoning (disorder)
291540005|Accidental cloxacillin poisoning (disorder)
291541000119104|Spontaneous hemorrhage of brain stem (disorder)
291541009|Intentional cloxacillin poisoning (disorder)
291543007|Accidental carbenicillin poisoning (disorder)
291544001|Intentional carbenicillin poisoning (disorder)
291546004|Accidental penicillin G poisoning (disorder)
291547008|Intentional penicillin G poisoning (disorder)
291549006|Flucloxacillin poisoning (disorder)
291550006|Accidental flucloxacillin poisoning (disorder)
29155003|Ectromelia of upper limb (disorder)
291551005|Intentional flucloxacillin poisoning (disorder)
291553008|Piperacillin poisoning (disorder)
291554002|Accidental piperacillin poisoning (disorder)
291555001|Intentional piperacillin poisoning (disorder)
291557009|First generation cephalosporin poisoning (disorder)
291558004|Cefadroxil poisoning (disorder)
291559007|Accidental cefadroxil poisoning (disorder)
291560002|Intentional cefadroxil poisoning (disorder)
291562005|Accidental cephalexin poisoning (disorder)
291563000|Intentional cephalexin poisoning (disorder)
291565007|Accidental cephalothin poisoning (disorder)
291566008|Intentional cephalothin poisoning (disorder)
291568009|Cephazolin poisoning (disorder)
291569001|Accidental cephazolin poisoning (disorder)
291570000|Intentional cephazolin poisoning (disorder)
291571000119106|Spontaneous cerebral hemorrhage (disorder)
291572008|Cephradine poisoning (disorder)
291573003|Accidental cephradine poisoning (disorder)
291574009|Intentional cephradine poisoning (disorder)
291576006|Latamoxef poisoning (disorder)
291577002|Accidental latamoxef poisoning (disorder)
291578007|Intentional latamoxef poisoning (disorder)
291580001|Second generation cephalosporin poisoning (disorder)
29158001|Accommodation phosphene (disorder)
291581002|Cefaclor poisoning (disorder)
291582009|Accidental cefaclor poisoning (disorder)
291583004|Intentional cefaclor poisoning (disorder)
291585006|Cefuroxime poisoning (disorder)
291586007|Accidental cefuroxime poisoning (disorder)
291587003|Intentional cefuroxime poisoning (disorder)
291589000|Cephamandole poisoning (disorder)
291590009|Accidental cephamandole poisoning (disorder)
29159009|Familial dysautonomia (disorder)
291591000119107|Subacute non-traumatic intracranial subdural hemorrhage (disorder)
291591008|Intentional cephamandole poisoning (disorder)
291593006|Third generation cephalosporin poisoning (disorder)
291594000|Cefotaxime poisoning (disorder)
291595004|Accidental cefotaxime poisoning (disorder)
291596003|Intentional cefotaxime poisoning (disorder)
291598002|Ceftazidime poisoning (disorder)
291599005|Accidental ceftazidime poisoning (disorder)
291600008|Intentional ceftazidime poisoning (disorder)
291602000|Ceftizoxime poisoning (disorder)
291603005|Accidental ceftizoxime poisoning (disorder)
291604004|Intentional ceftizoxime poisoning (disorder)
291606002|Cefixime poisoning (disorder)
291607006|Accidental cefixime poisoning (disorder)
291608001|Intentional cefixime poisoning (disorder)
291610004|Cefodizime poisoning (disorder)
291611000|Accidental cefodizime poisoning (disorder)
291613002|Intentional cefodizime poisoning (disorder)
291615009|Cefpodoxime poisoning (disorder)
291616005|Accidental cefpodoxime poisoning (disorder)
291617001|Intentional cefpodoxime poisoning (disorder)
291619003|Ceftriaxone poisoning (disorder)
291620009|Accidental ceftriaxone poisoning (disorder)
29162007|Fecal impaction of colon (disorder)
291621000119109|Cognitive deficit due to and following nontraumatic subarachnoid hemorrhage (disorder)
291621008|Intentional ceftriaxone poisoning (disorder)
291623006|Ceftibuten poisoning (disorder)
291624000|Accidental ceftibuten poisoning (disorder)
291625004|Intentional ceftibuten poisoning (disorder)
291627007|Cefsulodin poisoning (disorder)
291628002|Accidental cefsulodin poisoning (disorder)
291629005|Intentional cefsulodin poisoning (disorder)
291631000119107|Aphasia due to and following non-traumatic subarachnoid hemorrhage (disorder)
291631001|Fourth generation cephalosporin poisoning (disorder)
291632008|Cefpirome poisoning (disorder)
291633003|Accidental cefpirome poisoning (disorder)
291634009|Intentional cefpirome poisoning (disorder)
291636006|Accidental cephaloridine poisoning (disorder)
291637002|Intentional cephaloridine poisoning (disorder)
291639004|Accidental sulfadiazine poisoning (disorder)
291640002|Intentional sulfadiazine poisoning (disorder)
29164008|Disturbance in speech (finding)
291641000119103|Dysphasia due to and following spontaneous subarachnoid hemorrhage (disorder)
291642005|Accidental sulfafurazole poisoning (disorder)
291643000|Intentional sulfafurazole poisoning (disorder)
291645007|Accidental sulfamethoxazole poisoning (disorder)
291646008|Intentional sulfamethoxazole poisoning (disorder)
291648009|Accidental doxycycline poisoning (disorder)
291649001|Intentional doxycycline poisoning (disorder)
291651000119101|Dysarthria due to and following spontaneous intracranial subarachnoid hemorrhage (disorder)
291651002|Accidental minocycline poisoning (disorder)
291652009|Intentional minocycline poisoning (disorder)
291654005|Accidental oxytetracycline poisoning (disorder)
291655006|Intentional oxytetracycline poisoning (disorder)
291657003|Accidental tetracycline poisoning (disorder)
291658008|Intentional tetracycline poisoning (disorder)
291660005|Accidental chloramphenicol poisoning (disorder)
291662002|Intentional chloramphenicol poisoning (disorder)
291665000|Postpartum intrapituitary hemorrhage (disorder)
291669006|Hydroxyquinoline poisoning (disorder)
291670007|Accidental hydroxyquinoline poisoning (disorder)
291671000119105|Apraxia due to and following non-traumatic intracranial subarachnoid hemorrhage (disorder)
291671006|Intentional hydroxyquinoline poisoning (disorder)
291673009|Accidental diiodohydroxyquinoline poisoning (disorder)
291674003|Intentional diiodohydroxyquinoline poisoning (disorder)
291676001|Accidental rifampin poisoning (disorder)
291677005|Intentional rifampin poisoning (disorder)
291679008|Accidental isoniazid poisoning (disorder)
291680006|Intentional isoniazid poisoning (disorder)
291681000119108|Dysphagia due to and following non-traumatic subarachnoid hemorrhage (disorder)
291682003|Accidental ethambutol poisoning (disorder)
291683008|Intentional ethambutol poisoning (disorder)
291685001|Accidental cycloserine poisoning (disorder)
291686000|Intentional cycloserine poisoning (disorder)
291692006|Accidental ethionamide poisoning (disorder)
291693001|Intentional ethionamide poisoning (disorder)
